global_row_id,dataset_name,source_file,conversation_id,turn_index,speaker_id,role,start_time,end_time,duration_min,text,outcome,is_backchannel
heddaya_nego__6995,heddaya_nego,heddaya-nego.csv,672,3,1,seller,,,8.1,Mhm,,True
heddaya_nego__6999,heddaya_nego,heddaya-nego.csv,672,7,1,seller,,,8.1,Yeah,,True
heddaya_nego__7002,heddaya_nego,heddaya-nego.csv,672,10,0,buyer,,,8.1,Yeah,,True
heddaya_nego__7003,heddaya_nego,heddaya-nego.csv,672,11,1,seller,,,8.1,Yeah,,True
heddaya_nego__7005,heddaya_nego,heddaya-nego.csv,672,13,1,seller,,,8.1,Yeah,,True
heddaya_nego__7007,heddaya_nego,heddaya-nego.csv,672,15,1,seller,,,8.1,Right,,True
heddaya_nego__7009,heddaya_nego,heddaya-nego.csv,672,17,1,seller,,,8.1,Right,,True
heddaya_nego__7011,heddaya_nego,heddaya-nego.csv,672,19,1,seller,,,8.1,Yeah,,True
heddaya_nego__7013,heddaya_nego,heddaya-nego.csv,672,21,1,seller,,,8.1,Right,,True
heddaya_nego__7017,heddaya_nego,heddaya-nego.csv,672,25,1,seller,,,8.1,Yeah,,True
heddaya_nego__7019,heddaya_nego,heddaya-nego.csv,672,27,1,seller,,,8.1,Yeah,,True
heddaya_nego__7022,heddaya_nego,heddaya-nego.csv,672,30,0,buyer,,,8.1,Mhm,,True
heddaya_nego__7027,heddaya_nego,heddaya-nego.csv,672,35,1,seller,,,8.1,Mhm,,True
heddaya_nego__7030,heddaya_nego,heddaya-nego.csv,672,38,0,buyer,,,8.1,Sure,,True
heddaya_nego__7031,heddaya_nego,heddaya-nego.csv,672,39,1,seller,,,8.1,Yeah,,True
heddaya_nego__7039,heddaya_nego,heddaya-nego.csv,672,47,1,seller,,,8.1,Mhm,,True
heddaya_nego__7044,heddaya_nego,heddaya-nego.csv,672,52,0,buyer,,,8.1,Yeah,,True
heddaya_nego__7047,heddaya_nego,heddaya-nego.csv,675,1,1,seller,,,12.837,Okay,,True
heddaya_nego__7053,heddaya_nego,heddaya-nego.csv,675,7,1,seller,,,12.837,Yeah,,True
heddaya_nego__7055,heddaya_nego,heddaya-nego.csv,675,9,1,seller,,,12.837,Mhm,,True
heddaya_nego__7057,heddaya_nego,heddaya-nego.csv,675,11,1,seller,,,12.837,Um,,True
heddaya_nego__7060,heddaya_nego,heddaya-nego.csv,675,14,0,buyer,,,12.837,Mhm,,True
heddaya_nego__7066,heddaya_nego,heddaya-nego.csv,675,20,0,buyer,,,12.837,Yeah,,True
heddaya_nego__7069,heddaya_nego,heddaya-nego.csv,675,23,1,seller,,,12.837,Yes,,True
heddaya_nego__7072,heddaya_nego,heddaya-nego.csv,675,26,0,buyer,,,12.837,Yeah,,True
heddaya_nego__7074,heddaya_nego,heddaya-nego.csv,675,28,0,buyer,,,12.837,Mhm,,True
heddaya_nego__7075,heddaya_nego,heddaya-nego.csv,675,29,1,seller,,,12.837,Um,,True
heddaya_nego__7078,heddaya_nego,heddaya-nego.csv,675,32,0,buyer,,,12.837,Mhm,,True
heddaya_nego__7087,heddaya_nego,heddaya-nego.csv,675,41,1,seller,,,12.837,Yeah,,True
heddaya_nego__7090,heddaya_nego,heddaya-nego.csv,675,44,0,buyer,,,12.837,Sure,,True
heddaya_nego__7093,heddaya_nego,heddaya-nego.csv,675,47,1,seller,,,12.837,um,,True
heddaya_nego__7094,heddaya_nego,heddaya-nego.csv,675,48,0,buyer,,,12.837,Uh,,True
heddaya_nego__7096,heddaya_nego,heddaya-nego.csv,675,50,0,buyer,,,12.837,Yeah,,True
heddaya_nego__7100,heddaya_nego,heddaya-nego.csv,675,54,0,buyer,,,12.837,Mhm,,True
heddaya_nego__7103,heddaya_nego,heddaya-nego.csv,675,57,1,seller,,,12.837,Yeah,,True
heddaya_nego__7106,heddaya_nego,heddaya-nego.csv,675,60,0,buyer,,,12.837,Yeah,,True
heddaya_nego__7109,heddaya_nego,heddaya-nego.csv,675,63,1,seller,,,12.837,Um,,True
heddaya_nego__7138,heddaya_nego,heddaya-nego.csv,675,92,0,buyer,,,12.837,Mhm,,True
heddaya_nego__7139,heddaya_nego,heddaya-nego.csv,675,93,1,seller,,,12.837,Yeah,,True
heddaya_nego__7154,heddaya_nego,heddaya-nego.csv,676,9,0,buyer,,,7.174,Yes,,True
heddaya_nego__7156,heddaya_nego,heddaya-nego.csv,676,11,0,buyer,,,7.174,Yes,,True
heddaya_nego__7159,heddaya_nego,heddaya-nego.csv,676,14,1,seller,,,7.174,Mhm,,True
heddaya_nego__7168,heddaya_nego,heddaya-nego.csv,676,23,0,buyer,,,7.174,Yes,,True
heddaya_nego__7175,heddaya_nego,heddaya-nego.csv,676,30,1,seller,,,7.174,Sure,,True
heddaya_nego__7178,heddaya_nego,heddaya-nego.csv,676,33,0,buyer,,,7.174,thank you,,True
heddaya_nego__7188,heddaya_nego,heddaya-nego.csv,677,1,0,buyer,,,6.83,Yes,,True
heddaya_nego__7193,heddaya_nego,heddaya-nego.csv,677,6,1,seller,,,6.83,Yeah,,True
heddaya_nego__7194,heddaya_nego,heddaya-nego.csv,677,7,0,buyer,,,6.83,Yeah,,True
heddaya_nego__7204,heddaya_nego,heddaya-nego.csv,677,17,0,buyer,,,6.83,Yeah,,True
heddaya_nego__7208,heddaya_nego,heddaya-nego.csv,678,0,1,seller,,,3.537,Okay,,True
heddaya_nego__7209,heddaya_nego,heddaya-nego.csv,678,1,0,buyer,,,3.537,Yeah,,True
heddaya_nego__7213,heddaya_nego,heddaya-nego.csv,678,5,0,buyer,,,3.537,Yeah,,True
heddaya_nego__7218,heddaya_nego,heddaya-nego.csv,678,10,1,seller,,,3.537,Okay,,True
heddaya_nego__7221,heddaya_nego,heddaya-nego.csv,678,13,0,buyer,,,3.537,Yeah,,True
heddaya_nego__7234,heddaya_nego,heddaya-nego.csv,678,26,1,seller,,,3.537,Mhm,,True
heddaya_nego__7239,heddaya_nego,heddaya-nego.csv,678,31,0,buyer,,,3.537,Mhm,,True
heddaya_nego__7241,heddaya_nego,heddaya-nego.csv,678,33,0,buyer,,,3.537,Yeah,,True
heddaya_nego__7257,heddaya_nego,heddaya-nego.csv,678,49,0,buyer,,,3.537,Mhm,,True
heddaya_nego__7261,heddaya_nego,heddaya-nego.csv,684,1,1,seller,,,14.69,Mhm,,True
heddaya_nego__7265,heddaya_nego,heddaya-nego.csv,684,5,1,seller,,,14.69,Mhm,,True
heddaya_nego__7267,heddaya_nego,heddaya-nego.csv,684,7,1,seller,,,14.69,Yeah,,True
heddaya_nego__7270,heddaya_nego,heddaya-nego.csv,684,10,0,buyer,,,14.69,Mhm,,True
heddaya_nego__7272,heddaya_nego,heddaya-nego.csv,684,12,0,buyer,,,14.69,Mhm,,True
heddaya_nego__7274,heddaya_nego,heddaya-nego.csv,684,14,0,buyer,,,14.69,Yeah,,True
heddaya_nego__7279,heddaya_nego,heddaya-nego.csv,684,19,1,seller,,,14.69,Mhm,,True
heddaya_nego__7281,heddaya_nego,heddaya-nego.csv,684,21,1,seller,,,14.69,Okay,,True
heddaya_nego__7283,heddaya_nego,heddaya-nego.csv,684,23,1,seller,,,14.69,Mhm,,True
heddaya_nego__7297,heddaya_nego,heddaya-nego.csv,684,37,1,seller,,,14.69,Um,,True
heddaya_nego__7299,heddaya_nego,heddaya-nego.csv,684,39,1,seller,,,14.69,um,,True
heddaya_nego__7302,heddaya_nego,heddaya-nego.csv,684,42,0,buyer,,,14.69,Mhm,,True
heddaya_nego__7305,heddaya_nego,heddaya-nego.csv,684,45,1,seller,,,14.69,Um,,True
heddaya_nego__7310,heddaya_nego,heddaya-nego.csv,684,50,0,buyer,,,14.69,Um,,True
heddaya_nego__7315,heddaya_nego,heddaya-nego.csv,684,55,1,seller,,,14.69,Mhm,,True
heddaya_nego__7317,heddaya_nego,heddaya-nego.csv,684,57,1,seller,,,14.69,Mhm,,True
heddaya_nego__7326,heddaya_nego,heddaya-nego.csv,684,66,0,buyer,,,14.69,okay,,True
heddaya_nego__7333,heddaya_nego,heddaya-nego.csv,684,73,1,seller,,,14.69,Um,,True
heddaya_nego__7336,heddaya_nego,heddaya-nego.csv,684,76,0,buyer,,,14.69,Yeah,,True
heddaya_nego__7338,heddaya_nego,heddaya-nego.csv,684,78,0,buyer,,,14.69,Yeah,,True
heddaya_nego__7340,heddaya_nego,heddaya-nego.csv,684,80,0,buyer,,,14.69,Right,,True
heddaya_nego__7342,heddaya_nego,heddaya-nego.csv,684,82,0,buyer,,,14.69,Mhm,,True
heddaya_nego__7344,heddaya_nego,heddaya-nego.csv,684,84,0,buyer,,,14.69,Yeah,,True
heddaya_nego__7347,heddaya_nego,heddaya-nego.csv,684,87,1,seller,,,14.69,um,,True
heddaya_nego__7351,heddaya_nego,heddaya-nego.csv,684,91,1,seller,,,14.69,Mhm,,True
heddaya_nego__7353,heddaya_nego,heddaya-nego.csv,684,93,1,seller,,,14.69,Yeah,,True
heddaya_nego__7360,heddaya_nego,heddaya-nego.csv,684,100,0,buyer,,,14.69,Yeah,,True
heddaya_nego__7362,heddaya_nego,heddaya-nego.csv,684,102,0,buyer,,,14.69,Mhm,,True
heddaya_nego__7366,heddaya_nego,heddaya-nego.csv,684,106,0,buyer,,,14.69,Mhm,,True
heddaya_nego__7368,heddaya_nego,heddaya-nego.csv,684,108,0,buyer,,,14.69,Mhm,,True
heddaya_nego__7372,heddaya_nego,heddaya-nego.csv,684,112,0,buyer,,,14.69,Mhm,,True
heddaya_nego__7381,heddaya_nego,heddaya-nego.csv,684,121,1,seller,,,14.69,Yeah,,True
heddaya_nego__7383,heddaya_nego,heddaya-nego.csv,684,123,1,seller,,,14.69,Yeah,,True
heddaya_nego__7385,heddaya_nego,heddaya-nego.csv,684,125,1,seller,,,14.69,Yeah,,True
heddaya_nego__7388,heddaya_nego,heddaya-nego.csv,684,128,0,buyer,,,14.69,Mhm,,True
heddaya_nego__7393,heddaya_nego,heddaya-nego.csv,684,133,1,seller,,,14.69,Yeah,,True
heddaya_nego__7395,heddaya_nego,heddaya-nego.csv,684,135,1,seller,,,14.69,Mhm,,True
heddaya_nego__7401,heddaya_nego,heddaya-nego.csv,684,141,1,seller,,,14.69,Mhm,,True
heddaya_nego__7403,heddaya_nego,heddaya-nego.csv,684,143,1,seller,,,14.69,Yeah,,True
heddaya_nego__7406,heddaya_nego,heddaya-nego.csv,684,146,0,buyer,,,14.69,Mhm,,True
heddaya_nego__7410,heddaya_nego,heddaya-nego.csv,684,150,0,buyer,,,14.69,Yeah,,True
heddaya_nego__7420,heddaya_nego,heddaya-nego.csv,684,160,0,buyer,,,14.69,Yeah,,True
heddaya_nego__7425,heddaya_nego,heddaya-nego.csv,684,165,1,seller,,,14.69,Um,,True
heddaya_nego__7429,heddaya_nego,heddaya-nego.csv,684,169,1,seller,,,14.69,Yes,,True
heddaya_nego__7430,heddaya_nego,heddaya-nego.csv,684,170,0,buyer,,,14.69,Yeah,,True
heddaya_nego__7448,heddaya_nego,heddaya-nego.csv,684,188,0,buyer,,,14.69,Mhm,,True
heddaya_nego__7453,heddaya_nego,heddaya-nego.csv,684,193,1,seller,,,14.69,Um,,True
heddaya_nego__7455,heddaya_nego,heddaya-nego.csv,684,195,1,seller,,,14.69,Mhm,,True
heddaya_nego__7456,heddaya_nego,heddaya-nego.csv,684,196,0,buyer,,,14.69,Right,,True
heddaya_nego__7457,heddaya_nego,heddaya-nego.csv,684,197,1,seller,,,14.69,Yeah,,True
heddaya_nego__7458,heddaya_nego,heddaya-nego.csv,684,198,0,buyer,,,14.69,Um,,True
heddaya_nego__7459,heddaya_nego,heddaya-nego.csv,684,199,1,seller,,,14.69,Mhm,,True
heddaya_nego__7462,heddaya_nego,heddaya-nego.csv,684,202,0,buyer,,,14.69,Yeah,,True
heddaya_nego__7464,heddaya_nego,heddaya-nego.csv,684,204,0,buyer,,,14.69,Mhm,,True
heddaya_nego__7466,heddaya_nego,heddaya-nego.csv,684,206,0,buyer,,,14.69,mhm,,True
heddaya_nego__7468,heddaya_nego,heddaya-nego.csv,684,208,0,buyer,,,14.69,mhm,,True
heddaya_nego__7472,heddaya_nego,heddaya-nego.csv,684,212,0,buyer,,,14.69,hmm,,True
heddaya_nego__7475,heddaya_nego,heddaya-nego.csv,684,215,1,seller,,,14.69,um,,True
heddaya_nego__7483,heddaya_nego,heddaya-nego.csv,684,223,1,seller,,,14.69,Um,,True
heddaya_nego__7486,heddaya_nego,heddaya-nego.csv,684,226,0,buyer,,,14.69,Okay,,True
heddaya_nego__7495,heddaya_nego,heddaya-nego.csv,684,235,1,seller,,,14.69,Mhm,,True
heddaya_nego__7498,heddaya_nego,heddaya-nego.csv,684,238,0,buyer,,,14.69,Mhm,,True
heddaya_nego__7506,heddaya_nego,heddaya-nego.csv,684,246,0,buyer,,,14.69,Mhm,,True
heddaya_nego__7514,heddaya_nego,heddaya-nego.csv,684,254,0,buyer,,,14.69,Yeah,,True
heddaya_nego__7516,heddaya_nego,heddaya-nego.csv,684,256,0,buyer,,,14.69,Yeah,,True
heddaya_nego__7519,heddaya_nego,heddaya-nego.csv,684,259,1,seller,,,14.69,Um,,True
heddaya_nego__7522,heddaya_nego,heddaya-nego.csv,684,262,0,buyer,,,14.69,mhm,,True
heddaya_nego__7524,heddaya_nego,heddaya-nego.csv,684,264,0,buyer,,,14.69,mhm,,True
heddaya_nego__7530,heddaya_nego,heddaya-nego.csv,684,270,0,buyer,,,14.69,Yeah,,True
heddaya_nego__7532,heddaya_nego,heddaya-nego.csv,684,272,0,buyer,,,14.69,Mhm,,True
heddaya_nego__7543,heddaya_nego,heddaya-nego.csv,684,283,1,seller,,,14.69,um,,True
heddaya_nego__7546,heddaya_nego,heddaya-nego.csv,684,286,0,buyer,,,14.69,yeah,,True
heddaya_nego__7554,heddaya_nego,heddaya-nego.csv,684,294,0,buyer,,,14.69,right,,True
heddaya_nego__7557,heddaya_nego,heddaya-nego.csv,684,297,1,seller,,,14.69,uh,,True
